t_stamp,x,y,z,x_dot,y_dot,z_dot
250560.000000,324.252017,34.623496,0.000000,0.002550,0.000410,0.000000
251424.000000,326.462654,34.980016,0.000000,0.002559,0.000413,0.000000
252288.000000,328.680539,35.338945,0.000000,0.002567,0.000415,0.000000
253152.000000,330.905670,35.700292,0.000000,0.002575,0.000418,0.000000
254016.000000,333.138042,36.064062,0.000000,0.002584,0.000421,0.000000
254880.000000,335.377652,36.430265,0.000000,0.002592,0.000424,0.000000
255744.000000,337.624497,36.798908,0.000000,0.002601,0.000427,0.000000
256608.000000,339.878573,37.169998,0.000000,0.002609,0.000430,0.000000
257472.000000,342.139877,37.543542,0.000000,0.002617,0.000432,0.000000
258336.000000,344.408404,37.919550,0.000000,0.002626,0.000435,0.000000
259200.000000,346.684152,38.298027,0.000000,0.002634,0.000438,0.000000
260064.000000,348.967116,38.678982,0.000000,0.002642,0.000441,0.000000
260928.000000,351.257294,39.062422,0.000000,0.002651,0.000444,0.000000
261792.000000,353.554681,39.448354,0.000000,0.002659,0.000447,0.000000
262656.000000,355.859274,39.836787,0.000000,0.002667,0.000450,0.000000
263520.000000,358.171070,40.227728,0.000000,0.002676,0.000452,0.000000
264384.000000,360.490064,40.621184,0.000000,0.002684,0.000455,0.000000
265248.000000,362.816254,41.017162,0.000000,0.002692,0.000458,0.000000
266112.000000,365.149635,41.415671,0.000000,0.002701,0.000461,0.000000
266976.000000,367.490204,41.816718,0.000000,0.002709,0.000464,0.000000
267840.000000,369.837957,42.220310,0.000000,0.002717,0.000467,0.000000
268704.000000,372.192891,42.626455,0.000000,0.002726,0.000470,0.000000
269568.000000,374.555001,43.035160,0.000000,0.002734,0.000473,0.000000
270432.000000,376.924284,43.446433,0.000000,0.002742,0.000476,0.000000
271296.000000,379.300737,43.860281,0.000000,0.002751,0.000479,0.000000
272160.000000,381.684356,44.276712,0.000000,0.002759,0.000482,0.000000
273024.000000,384.075137,44.695733,0.000000,0.002767,0.000485,0.000000
273888.000000,386.473075,45.117351,0.000000,0.002775,0.000488,0.000000
274752.000000,388.878169,45.541575,0.000000,0.002784,0.000491,0.000000
275616.000000,391.290413,45.968411,0.000000,0.002792,0.000494,0.000000
276480.000000,393.709804,46.397866,0.000000,0.002800,0.000497,0.000000
277344.000000,396.136338,46.829950,0.000000,0.002808,0.000500,0.000000
278208.000000,398.570011,47.264668,0.000000,0.002817,0.000503,0.000000
279072.000000,401.010821,47.702028,0.000000,0.002825,0.000506,0.000000
279936.000000,403.458762,48.142037,0.000000,0.002833,0.000509,0.000000
280800.000000,405.913831,48.584704,0.000000,0.002842,0.000512,0.000000
281664.000000,408.376024,49.030035,0.000000,0.002850,0.000515,0.000000
282528.000000,410.845338,49.478037,0.000000,0.002858,0.000519,0.000000
283392.000000,413.321768,49.928719,0.000000,0.002866,0.000522,0.000000
284256.000000,415.805310,50.382087,0.000000,0.002874,0.000525,0.000000
285120.000000,418.295962,50.838149,0.000000,0.002883,0.000528,0.000000
285984.000000,420.793718,51.296912,0.000000,0.002891,0.000531,0.000000
286848.000000,423.298576,51.758383,0.000000,0.002899,0.000534,0.000000
287712.000000,425.810530,52.222570,0.000000,0.002907,0.000537,0.000000
288576.000000,428.329578,52.689481,0.000000,0.002916,0.000540,0.000000
289440.000000,430.855715,53.159122,0.000000,0.002924,0.000544,0.000000
290304.000000,433.388937,53.631500,0.000000,0.002932,0.000547,0.000000
291168.000000,435.929241,54.106624,0.000000,0.002940,0.000550,0.000000
292032.000000,438.476623,54.584500,0.000000,0.002948,0.000553,0.000000
292896.000000,441.031078,55.065136,0.000000,0.002957,0.000556,0.000000
293760.000000,443.592603,55.548539,0.000000,0.002965,0.000559,0.000000
294624.000000,446.161193,56.034716,0.000000,0.002973,0.000563,0.000000
295488.000000,448.736845,56.523674,0.000000,0.002981,0.000566,0.000000
296352.000000,451.319555,57.015421,0.000000,0.002989,0.000569,0.000000
297216.000000,453.909318,57.509965,0.000000,0.002997,0.000572,0.000000
298080.000000,456.506131,58.007311,0.000000,0.003006,0.000576,0.000000
298944.000000,459.109990,58.507468,0.000000,0.003014,0.000579,0.000000
299808.000000,461.720890,59.010443,0.000000,0.003022,0.000582,0.000000
